index,period,frequency,rlnm_rot_rate,rhnm_rot_rate,nlnm_acc,nhnm_acc,gsn_horizontal_acc,gsn_vertical_acc,gsn_vertical_rot_rate,gsn_transverse_rot_rate
757,3483.37,0.0002870783178358888,1.3976202615133985e-24,1.2275499926961708e-17,3.923737995448624e-17,3.446275558740869e-10,4.959344665789331e-16,6.033895546639931e-18,4.6432750099464005e-24,2.149250200095286e-25
758,3531.83,0.0002831393356984906,1.4500707358431472e-24,1.282357712281879e-17,4.0709896665027395e-17,3.600145059423029e-10,5.162665631928684e-16,6.23472032299352e-18,4.833637895507765e-24,2.2207832068279597e-25
759,3580.96,0.0002792547249899468,1.5041432117325574e-24,1.3396433360185498e-17,4.2227950130605504e-17,3.7609711325976946e-10,5.372967301876186e-16,6.441677680723994e-18,5.03053658967461e-24,2.2945006152708526e-25
760,3630.78,0.00027542291188119354,1.5605913236323047e-24,1.399488029393489e-17,4.381269820224935e-17,3.928981645672937e-10,5.590509631284868e-16,6.654992194382732e-18,5.2342144805695134e-24,2.3704824180084845e-25
761,3681.29,0.0002716439074346221,1.6191578437475537e-24,1.462006111444981e-17,4.545691935849227e-17,4.104497542732406e-10,5.815471989663381e-16,6.87480823343858e-18,5.444839506098223e-24,2.448780038885933e-25
762,3732.5,0.00026791694574681847,1.679535500714959e-24,1.527317008083884e-17,4.715198713364486e-17,4.2878541051089363e-10,6.024584467557804e-16,7.119164993857872e-18,5.640624797968154e-24,2.53581896956783e-25
763,3784.43,0.00026424058576853053,1.7425658073669104e-24,1.5955087418589756e-17,4.892152651344206e-17,4.479298451013819e-10,6.013839315599731e-16,7.546273036959239e-18,5.6305644575548e-24,2.6879531986081543e-25
764,3837.07,0.0002606155217392437,1.8075452909710472e-24,1.666783482580153e-17,5.0745787908065087e-17,4.679398160487553e-10,6.002957041630898e-16,7.9919184214844e-18,5.620375734210073e-24,2.8466903567937336e-25
765,3890.45,0.00025703967407369327,1.875379602260492e-24,1.7412422163009327e-17,5.2650196937691415e-17,4.888436746030706e-10,5.991931851011966e-16,8.456883440432171e-18,5.61005320259941e-24,3.0123090938577687e-25
766,3944.57,0.00025351305719001056,1.945759627790751e-24,1.819027178704221e-17,5.462607542126958e-17,5.106813526091002e-10,5.980764165197226e-16,8.941714816970813e-18,5.599597257316917e-24,3.1850041504731273e-25
767,3999.45,0.0002500343797272125,2.0183161162155224e-24,1.9002869594409028e-17,5.666305684096028e-17,5.334945657513515e-10,5.969450290302364e-16,9.44715358221913e-18,5.589004439897438e-24,3.365039479051328e-25
768,4055.09,0.00024660365121365984,2.094060322677064e-24,1.9851310761164855e-17,5.878953159960778e-17,5.573140604637261e-10,5.957990671335452e-16,9.97377701401376e-18,5.578275166987727e-24,3.552620703719654e-25
769,4111.5,0.00024322023592362885,2.1721468763258343e-24,2.0738110682943498e-17,6.098176639987852e-17,5.822104550228313e-10,5.946383702861823e-16,1.0522268918684681e-17,5.567407935470908e-24,3.747991393641702e-25
770,4168.69,0.00023988351256629782,2.2536641075183952e-24,2.1664525827652582e-17,6.32703154866503e-17,6.082190240379794e-10,5.934627793743098e-16,1.109333164814018e-17,5.556401255615256e-24,3.9514017238441645e-25
771,4226.69,0.000236591753831012,2.338240551259467e-24,2.2632325890856298e-17,6.564475019516991e-17,6.353894506879053e-10,5.922717262395084e-16,1.1687894153911883e-17,5.545249807936108e-24,4.163182583261028e-25
772,4285.48,0.00023334608958623074,2.4254324741818364e-24,2.3643359624152327e-17,6.809261296796821e-17,6.637736376037292e-10,5.910656710901039e-16,1.2306393547828089e-17,5.5339579012160964e-24,4.383489669430835e-25
773,4345.1,0.00023014430047639867,2.5164551126114542e-24,2.469898964497e-17,7.064802086156542e-17,6.934098394811504e-10,5.898438441599822e-16,1.2949909890258203e-17,5.5225183283825144e-24,4.612707695669737e-25
774,4405.55,0.00022698641486307042,2.6102925751848776e-24,2.58023456071375e-17,7.328245331389073e-17,7.243859195400749e-10,5.900854713763362e-16,1.3564708106545448e-17,5.524780606346695e-24,4.831696436717699e-25
775,4466.84,0.00022387190944829006,2.7082527203530755e-24,2.6954990807316223e-17,7.603262769401821e-17,7.567457664294969e-10,5.966827565069608e-16,1.396554389777856e-17,5.586548866560255e-24,4.974472591500964e-25
776,4528.98,0.00022080026849312652,2.8098891545827392e-24,2.815912709972835e-17,7.888601176185517e-17,7.905511959323574e-10,6.034089773275878e-16,1.4377897062741495e-17,5.6495243101974795e-24,5.121351190153544e-25
777,4591.98,0.00021777098332309813,2.9146686386503082e-24,2.941705470006826e-17,8.1827635134818e-17,8.258667852730025e-10,6.102667724870288e-16,1.4802081615959162e-17,5.713731642079092e-24,5.272444083431765e-25
778,4655.86,0.00021478309055684666,3.0240515352932846e-24,3.07304689761726e-17,8.489849665156173e-17,8.627401309222339e-10,6.172599245831198e-16,1.523848772077261e-17,5.779206277452848e-24,5.427890246005033e-25
779,4720.63,0.00021183613204169783,3.136817036788246e-24,3.2103263841567644e-17,8.806432284180656e-17,9.012805522486576e-10,6.24391184274041e-16,1.5687447216816514e-17,5.8459739698471856e-24,5.587807877864665e-25
780,4786.3,0.00020892965338570503,3.2545368108898475e-24,3.353738434907756e-17,9.136923736814521e-17,9.415426554845928e-10,6.316633505395674e-16,1.6149299633597862e-17,5.914060925210107e-24,5.752317918104684e-25
781,4852.88,0.00020606320370584064,3.376674421623964e-24,3.503557004448285e-17,9.479818010107207e-17,9.83603351792286e-10,6.390792715548695e-16,1.662439232955194e-17,5.9834938100902866e-24,5.921544094453017e-25
782,4920.39,0.00020323592235574822,3.502589069603869e-24,3.6600682854851834e-17,9.833316096867415e-17,1.0275429881178093e-09,6.466429692509525e-16,1.711315355536984e-17,6.05431028053502e-24,6.0956389481454905e-25
783,4988.84,0.00020044739859366103,3.634035688647589e-24,3.82348321558904e-17,1.0202344872220611e-16,1.0734207839632824e-09,6.543574128998687e-16,1.76159499407786e-17,6.126538136884163e-24,6.274733071269436e-25
784,5058.25,0.00019769683190826867,3.769547220808427e-24,3.994286275261007e-17,1.0582785655888974e-16,1.1213727544254215e-09,6.622267613389292e-16,1.8133231523664053e-17,6.20021631699475e-24,6.4589867655749765e-25
785,5128.61,0.00019498460596535904,3.9110123563565605e-24,4.1727194678636897e-17,1.0979940836496078e-16,1.171466840547658e-09,6.702518222173795e-16,1.8665232731494072e-17,6.275352382627074e-24,6.648483533217289e-25
786,5199.96,0.00019230917160901236,4.057786454335279e-24,4.3591236475284804e-17,1.1392000621865233e-16,1.2237987351546508e-09,6.813255910206489e-16,1.9432028251858045e-17,6.379032520659911e-24,6.921613124678674e-25
787,5272.3,0.00018967054226808034,4.209099459137673e-24,4.553854895059707e-17,1.181680312544783e-16,1.2784684058713602e-09,6.999995648805547e-16,2.0794410616860788e-17,6.553870935820339e-24,7.406888441089975e-25
788,5345.65,0.00018706798986091496,4.367060293859565e-24,4.7571756588635905e-17,1.226026902677923e-16,1.3355495335688842e-09,7.191920365933356e-16,2.2222939629642107e-17,6.733563879724401e-24,7.915724936987207e-25
789,5420.01,0.0001845015046097701,4.529905978977176e-24,4.969688729306278e-17,1.271744886288073e-16,1.395211348153806e-09,7.38913728340485e-16,2.3719575473877256e-17,6.91821174071115e-24,8.448820822195793e-25
790,5495.41,0.00018197004409134168,4.699906174172713e-24,5.1916952068349396e-17,1.3194714571951177e-16,1.457538381834018e-09,7.591836294328966e-16,2.5286938914705066e-17,7.107992309595045e-24,9.007109603097393e-25
791,5571.85,0.0001794736039197035,4.876286207382713e-24,5.423619181967411e-17,1.3689891307007355e-16,1.5226496955679334e-09,7.800130890992649e-16,2.6927104769906535e-17,7.303011845556537e-24,9.591330321741463e-25
792,5649.37,0.00017701088793971718,5.058120694391571e-24,5.665773229487772e-17,1.4200381105421547e-16,1.5906330429171234e-09,8.014247361892837e-16,2.864307557630519e-17,7.503482215242071e-24,1.02025524701036e-24
793,5727.96,0.00017458222473620626,5.2479439510683726e-24,5.91887526981017e-17,1.4733298912319999e-16,1.6616899758828197e-09,8.234278691198712e-16,3.043683482432329e-17,7.709490476740598e-24,1.0841482559782149e-24
794,5807.64,0.00017218698128671885,5.443637385704985e-24,6.183283912112703e-17,1.5282696904097868e-16,1.735921171916284e-09,8.460403727718973e-16,3.231108496523292e-17,7.921204080443243e-24,1.1509083193442744e-24
795,5888.44,0.00016982426584969873,5.647928473078201e-24,6.459504246153476e-17,1.5856232308335508e-16,1.813468432043845e-09,8.6928350553492e-16,3.426886158749581e-17,8.138822061818676e-24,1.220643563592636e-24
796,5970.35,0.00016749436800187593,5.859886281326274e-24,6.748063925115533e-17,1.6451291587709732e-16,1.894479891842793e-09,8.931674293539181e-16,3.6312306048066205e-17,8.362439563891535e-24,1.2934302630277997e-24
797,6053.41,0.00016519614564352984,6.078398766151687e-24,7.049514173562404e-17,1.7064752742216004e-16,1.979110304419069e-09,9.177172059638324e-16,3.844486565351422e-17,8.592291231630861e-24,1.36939120937326e-24
798,6137.62,0.00016292960463502138,6.306511442555525e-24,7.364261270087143e-17,1.7705165878957457e-16,2.067473730136292e-09,9.500318517533227e-16,4.0864519038977117e-17,8.894842873755395e-24,1.455578324855617e-24
799,6223.01,0.0001606939407135775,6.541678375791807e-24,7.693238353607824e-17,1.8365383433483434e-16,2.1598321423450727e-09,9.952234032069207e-16,4.372407418106668e-17,9.317956844786082e-24,1.5574345703576116e-24
800,6309.57,0.00015848940577567092,6.78717720202625e-24,8.036911537322752e-17,1.905460717963252e-16,2.2563163996281538e-09,1.042105858772594e-15,4.6721503108015595e-17,9.756902207536678e-24,1.6642018266221622e-24
801,6397.35,0.00015631472406543332,7.041889210294426e-24,8.395937327024348e-17,1.9769696401118659e-16,2.3571108121871615e-09,1.0907509957475083e-15,4.9862653330627375e-17,1.0212350989770268e-23,1.77608837971699e-24
802,6486.34,0.00015417014834251673,7.304478044844038e-24,8.771001556003591e-17,2.0506899356510274e-16,2.4624079237492055e-09,1.1411993467590614e-15,5.315140999406349e-17,1.068468268544939e-23,1.893232617006462e-24
803,6576.58,0.0001520547153687783,7.57860353424449e-24,9.162609715856545e-17,2.1276490802699526e-16,2.5723496481542954e-09,1.19352088276005e-15,5.659360675575177e-17,1.1174552410115389e-23,2.0158423311064292e-24
804,6668.07,0.0001499684316451387,7.861206200963751e-24,9.571922817498415e-17,2.2069881433585745e-16,2.687261932497401e-09,1.2477643355941805e-15,6.019373133420305e-17,1.1682416424357755e-23,2.144077372810344e-24
805,6760.83,0.00014791083343317315,8.156224816104725e-24,9.999520798707531e-17,2.289812912107977e-16,2.8073075909533365e-09,1.3039913688085608e-15,6.395715734331822e-17,1.2208852064148493e-23,2.2781291481619877e-24
806,6854.88,0.00014588147421982586,8.462315012508697e-24,1.04462204836203e-16,2.37574596321902e-16,2.9327159421709433e-09,1.3622654041416475e-15,6.788942030894882e-17,1.2754453126840087e-23,2.4181948304460493e-24
807,6950.24,0.0001438799235709846,8.777870876903417e-24,1.0912623910285785e-16,2.464336445834911e-16,3.063656004848137e-09,1.4226516583889465e-15,7.199622106386111e-17,1.3319830216327225e-23,2.564477481115432e-24
808,7046.93,0.00014190576605699218,9.107290465168674e-24,1.1400113837095706e-16,2.5568190886896875e-16,3.2005159804005323e-09,1.4852171808447353e-15,7.628342919574724e-17,1.3905611093601597e-23,2.71718617260807e-24
809,7144.96,0.00013995879613041922,9.446897169809433e-24,1.190938096714243e-16,2.652161705507873e-16,3.3434897797237943e-09,1.5500242097893816e-15,8.075662373871899e-17,1.4512378475677983e-23,2.8765196279560155e-24
810,7244.36,0.0001380384188527351,9.80142425498805e-24,1.2441398134026645e-16,2.7516931328087824e-16,3.4928505202209373e-09,1.6241673786911271e-15,8.81554415195781e-17,1.5206557135399986e-23,3.1400626487634468e-24
811,7345.14,0.0001361444438091037,1.0169256180038036e-23,1.2997181629878e-16,2.8549598169004115e-16,3.6488835200254634e-09,1.7090810624739869e-15,9.919812494234465e-17,1.600157666415196e-23,3.533398750996543e-24
812,7447.32,0.0001342764914089901,1.0548463101477411e-23,1.3577793146738984e-16,2.961419965394367e-16,3.811886843033647e-09,1.797383134032645e-15,1.1105927211975833e-16,1.6828320578571057e-23,3.955888214848995e-24
813,7550.92,0.00013243419344927506,1.094433021099062e-23,1.41840152018951e-16,3.072557365267452e-16,3.982080176444491e-09,1.889182952490446e-15,1.2376892834784804e-16,1.7687812772979537e-23,4.408601242116687e-24
814,7655.96,0.00013061719235732684,1.1352439289280128e-23,1.481764507766909e-16,3.1871316270227945e-16,4.159968096868142e-09,1.9845929189901764e-15,1.3735805486634436e-16,1.858110562314991e-23,4.892640660155047e-24
815,7762.47,0.0001288249745248613,1.1778478351476977e-23,1.5479580536436224e-16,3.306739627988445e-16,4.345802645895567e-09,2.0837379595659953e-15,1.5185994290751692e-16,1.9509368771386957e-23,5.409192289750391e-24
816,7870.46,0.00012705737657011152,1.2220505984754715e-23,1.6171086048290447e-16,3.4308363277495104e-16,4.539938816187382e-09,2.1867277811161786e-15,1.673061836993328e-16,2.047362936811782e-23,5.959381398194885e-24
817,7979.95,0.0001253140683838871,1.2676203075167964e-23,1.6893482569871987e-16,3.558770648487941e-16,4.742747458675156e-09,2.2936842893688646e-15,1.8373060028607348e-16,2.1475028777492772e-23,6.544412749212524e-24
818,8090.96,0.00012359472794328484,1.3151920895166387e-23,1.7647743708745834e-16,3.692325673185321e-16,4.954501908047905e-09,2.40473268104315e-15,2.011680066203606e-16,2.2514739176152636e-23,7.165526402298204e-24
819,8203.52,0.00012189889218286783,1.3642350022466777e-23,1.8436105642563328e-16,3.830010812264483e-16,5.175829958239127e-09,2.520011869630305e-15,2.1965590551939209e-16,2.3594061166467335e-23,7.824058193260543e-24
820,8317.64,0.00012022641037602012,1.4154325806844786e-23,1.925968536676531e-16,3.9737450506146283e-16,5.407045199254107e-09,2.639643952387164e-15,2.392296189140747e-16,2.4714137905808765e-23,8.521266275584012e-24
821,8433.35,0.0001185768407572317,1.4685515231347628e-23,2.0120056134329004e-16,4.1228734072288475e-16,5.648589312760836e-09,2.7637752495156857e-15,2.599288797618565e-16,2.58763393431984e-23,9.258565921808304e-24
822,8550.67,0.0001169498998324108,1.523313139147176e-23,2.101886147876039e-16,4.276613474797275e-16,5.900923711278993e-09,2.8691599915377043e-15,2.7502118899791863e-16,2.686302281054439e-23,9.796148125457315e-24
823,8669.62,0.00011534530925230863,1.5804806680541332e-23,2.1957312762042557e-16,4.4371080035723824e-16,6.164388477674444e-09,2.9600950329542587e-15,2.8555579965640455e-16,2.771441837546773e-23,1.0171386872808271e-23
824,8790.23,0.00011376266605083144,1.6394160707931976e-23,2.293819223514724e-16,4.602565735813563e-16,6.439764712804931e-09,3.0537476003266176e-15,2.9643957782846533e-16,2.859125726246247e-23,1.0559062831619335e-23
825,8912.51,0.0001122018376416969,1.70094075879665e-23,2.3962889663171205e-16,4.775292736576893e-16,6.727442585177961e-09,3.1501858642505186e-15,3.0768185618808765e-16,2.949417773090543e-23,1.0959508428119599e-23
826,9036.49,0.00011066243641059748,1.764774370874577e-23,2.503336248658106e-16,4.954501908047886e-16,7.02797163487564e-09,3.2494954658284626e-15,3.1929404304246155e-16,3.042398161091305e-23,1.1373130021788135e-23
827,9162.2,0.00010914409203029839,1.8305820016753605e-23,2.615165558883724e-16,5.139253022834881e-16,7.3419259510945015e-09,3.351764397013589e-15,3.3128787478590536e-16,3.138149274286066e-23,1.1800345658440322e-23
828,9289.66,0.00010764656618218536,1.8992808442232032e-23,2.731927614583554e-16,5.332121047269806e-16,7.669728664744354e-09,3.4570747260664484e-15,3.4367444238044563e-16,3.236747950549383e-23,1.2241550393843545e-23
829,9418.9,0.00010616951024004926,1.9701041600228732e-23,2.85396858326643e-16,5.530953407403101e-16,8.012351621071444e-09,3.565518913526576e-15,3.564661058609045e-16,3.3382807577126076e-23,1.2697184487646135e-23
830,9549.93,0.00010471280941326272,2.0440390481450077e-23,2.981461379427305e-16,5.738521326746178e-16,8.370280267512733e-09,3.677174743145475e-15,3.696735395231543e-16,3.442820522202187e-23,1.316762815412861e-23
831,9682.78,0.0001032761252450226,2.1207485954920484e-23,3.114649547698507e-16,5.953878941276841e-16,8.744198341528082e-09,3.792138924921097e-15,3.8330969646079573e-16,3.550457790480801e-23,1.3653342777463066e-23
832,9817.48,0.00010185913289357351,2.1998303426528818e-23,3.2537875123648055e-16,6.175896369491156e-16,9.13482012457191e-09,3.9105107527567316e-15,3.9738789037991045e-16,3.6612855282386485e-23,1.415480258669836e-23
833,9954.06,0.00010046152022390864,2.28238649048104e-23,3.399062796166079e-16,6.407667976494375e-16,9.542672075883344e-09,4.032392159656594e-15,4.1192180330221417e-16,3.7753991720712994e-23,1.4672494930143442e-23
834,10092.53,9.908318330487994e-05,2.416513290558899e-23,3.550906100521459e-16,6.784221204982605e-16,9.9689633647693e-09,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
835,10232.94,9.772362585923497e-05,2.5851704798393384e-23,3.709532565547918e-16,7.257716502674301e-16,1.0414297984656717e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
836,10375.28,9.63829409905082e-05,2.764962134067192e-23,3.8752452093396167e-16,7.762471166286928e-16,1.0879526641307456e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
837,10519.61,9.506055832868328e-05,2.9572578143088324e-23,4.0482673705738465e-16,8.302330159249539e-16,1.136527634513205e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
838,10666.0,9.375585974123383e-05,3.163655516687531e-23,4.2291120125602456e-16,8.8817797631925e-16,1.1872987210934015e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
839,10814.3,9.247015525739068e-05,3.383679249430926e-23,4.418035366138904e-16,9.499483658763433e-16,1.2403378591967274e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
840,10964.8,9.120093389756312e-05,3.619838443698623e-23,4.615398324396143e-16,1.016248692870695e-15,1.2957463674684606e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
841,11117.3,8.994989790686589e-05,3.8715884721418525e-23,4.82157790227361e-16,1.0869260563262263e-15,1.3536300906714547e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
842,11272.0,8.87154009936125e-05,4.141800613044655e-23,5.036967956765649e-16,1.162786551003355e-15,1.4140996018773825e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
843,11428.8,8.74982500349993e-05,4.42985170658318e-23,5.261858779118455e-16,1.2436552283881383e-15,1.4772363986735221e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
844,11587.8,8.62976578815651e-05,4.7390270546685517e-23,5.496917109012752e-16,1.3304544179780926e-15,1.543227664366411e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
845,11749.0,8.511362669163333e-05,5.069780866818868e-23,5.74247599028484e-16,1.4233116364666377e-15,1.612166899085563e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
846,11912.4,8.39461401564756e-05,5.422370491265912e-23,5.99900450471233e-16,1.5222991328804172e-15,1.6841857948251826e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
847,12078.1,8.279447926412267e-05,5.799481775826761e-23,6.266848387767166e-16,1.6281709434494462e-15,1.7593814148180373e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
848,12246.2,8.165798370106645e-05,6.20424855257718e-23,6.546801723188336e-16,1.741806873391613e-15,1.8379766934780043e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
849,12416.5,8.053799379857447e-05,6.635737353492907e-23,6.839261164576026e-16,1.86294485696165e-15,1.9200829890076617e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
850,12589.3,7.943253397726641e-05,7.098869426970761e-23,7.144785386061403e-16,1.9929665061647188e-15,2.0058571459359483e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
851,12764.4,7.83428911660556e-05,7.592576703676939e-23,7.463958018927504e-16,2.1315719667169176e-15,2.0954630153677495e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
852,12942.0,7.726781023025808e-05,8.122490050829295e-23,7.797388766497726e-16,2.2803420720004206e-15,2.189071767982387e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
853,13122.0,7.620789513793629e-05,8.687387388964893e-23,8.145527008978832e-16,2.438933730278923e-15,2.2868095646720723e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
854,13304.5,7.51625389905671e-05,9.293711527523263e-23,8.509404880889415e-16,2.6091557230141306e-15,2.3889661712293145e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
855,13489.6,7.413118254062389e-05,9.94235321732451e-23,8.889537944823797e-16,2.7912581233434744e-15,2.4956863288685957e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
856,13677.3,7.311384556893539e-05,1.0633817144288226e-22,9.286652354494888e-16,2.9853826189179577e-15,2.607173901042124e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
857,13867.6,7.211053102195044e-05,1.1375989644594652e-22,9.701506702433585e-16,3.193743252977176e-15,2.723641858212515e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
858,14060.5,7.112122612993848e-05,1.2167159129404685e-22,1.0134660107239544e-15,3.4158595068605544e-15,2.8452471696906634e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
859,14256.1,7.014541143791079e-05,1.3013352324085324e-22,1.058739675009813e-15,3.653423348834567e-15,2.972350361912027e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
860,14454.4,6.91830861191056e-05,1.3921601177783294e-22,1.106035809369835e-15,3.9084089579240085e-15,3.1051315218140096e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
861,14655.5,6.823376889222476e-05,1.4889811098472798e-22,1.155444761807996e-15,4.180228289540309e-15,3.243844296188788e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
862,14859.4,6.729746826924371e-05,1.5929024786473783e-22,1.2070609163641627e-15,4.471981517887497e-15,3.388753662765711e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
863,15066.1,6.637417778987263e-05,1.7040768950663244e-22,1.2609538385429605e-15,4.7840972576468006e-15,3.540054922672837e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
864,15275.7,6.546344848353921e-05,1.8225908601161182e-22,1.3172833060949918e-15,5.116818355403073e-15,3.698196642697678e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
865,15488.2,6.45652819565863e-05,1.9493471526996646e-22,1.3761291297718104e-15,5.4726793106769355e-15,3.863402886906087e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
866,15703.6,6.367966580911383e-05,2.0853991301461092e-22,1.4376037205089792e-15,5.854637363205796e-15,4.0359892424937554e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
867,15922.1,6.280578566897582e-05,2.2304330311047788e-22,1.5018245108756324e-15,6.261811646156909e-15,4.216285394601996e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
868,16143.6,6.194405213211427e-05,2.386103007087958e-22,1.5688780542333439e-15,6.698846094165245e-15,4.404534336784058e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
869,16368.2,6.109407265307119e-05,2.5520500539647605e-22,1.638963145969254e-15,7.164732823911087e-15,4.6012941755838456e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
870,16595.9,6.025584632348953e-05,2.7301668434259574e-22,1.712179086575401e-15,7.664785401625895e-15,4.8068436913856347e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
871,16826.7,5.942935929207747e-05,2.920042604783145e-22,1.788665737674346e-15,8.197850612375768e-15,5.021575537600127e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
872,17060.8,5.861389852761887e-05,3.123842923294099e-22,1.86856920880235e-15,8.770008211436376e-15,5.2458999082941284e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
873,17298.2,5.780948306760241e-05,3.341097797240333e-22,1.9519971896030273e-15,9.379938696184906e-15,5.48011913590944e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
874,17538.8,5.7016443542317604e-05,3.574285078185609e-22,2.0391970211848472e-15,1.0034598491478353e-14,5.724927616292955e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
875,17782.8,5.623411386283375e-05,3.822866992570187e-22,2.1302922531639698e-15,1.0732477829171952e-14,5.980672207841483e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
876,18030.2,5.546250180253131e-05,4.0896786854662333e-22,2.225456901292253e-15,1.1481536214968793e-14,6.247841449707016e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
877,18281.0,5.470160275696078e-05,4.375112129944136e-22,2.324819223415043e-15,1.228287409057814e-14,6.526795418367308e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
878,18535.3,5.3951109504566966e-05,4.679389412007151e-22,2.428673801597707e-15,1.313711494960066e-14,6.818361135921626e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
879,18793.2,5.321073579805461e-05,5.005980897707274e-22,2.5371677828362695e-15,1.4054001643876238e-14,7.122951709045023e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
880,19054.6,5.248076579933455e-05,5.354133405888402e-22,2.6505084190505732e-15,1.5031419660900267e-14,7.441148985507533e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
881,19319.7,5.176063810514656e-05,5.72649898468037e-22,2.7689122205408973e-15,1.6076814472307172e-14,7.773560805446427e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
882,19588.4,5.105062179657348e-05,6.126172028874546e-22,2.8925387656460196e-15,1.719887341238234e-14,8.120635175812057e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
883,19860.9,5.0350185540433716e-05,6.552230817548428e-22,3.021754573205424e-15,1.8395008802981426e-14,8.483401077033611e-08,4.073808503312209e-15,4.16869090539156e-16,3.8141759634538484e-23,1.4848715383443252e-23
